Wall time,Step,Value
1602852482.616705,0,2.752707004547119
1602852483.9658,1,2.72914457321167
1602852485.194151,2,2.6943576335906982
1602852486.348632,3,2.641758441925049
1602852487.507072,4,2.5592610836029053
1602852488.655777,5,2.423820972442627
1602852489.789017,6,2.1903839111328125
1602852490.956736,7,1.7849127054214478
1602852492.17047,8,1.8051782846450806
1602852493.347718,9,1.9388669729232788
1602852494.606943,10,1.7716119289398193
1602852495.955105,11,1.6101062297821045
1602852497.193755,12,1.562280297279358
1602852498.554885,13,1.5729186534881592
1602852499.764255,14,1.5474379062652588
1602852500.950924,15,1.471055269241333
1602852502.157488,16,1.3830515146255493
1602852503.386365,17,1.352670431137085
1602852504.670837,18,1.3582793474197388
1602852505.850194,19,1.310362696647644
1602852506.99922,20,1.1490542888641357
1602852508.241847,21,1.0535751581192017
1602852509.3995,22,1.2203305959701538
1602852510.596858,23,0.9815524816513062
1602852511.752071,24,0.9264681339263916
1602852512.891543,25,1.0702329874038696
1602852513.51108,26,0.8884892463684082
1602852514.151879,27,0.9908393025398254
1602852514.80126,28,0.8476417064666748
1602852515.430213,29,0.8904532790184021
1602852516.051175,30,0.7289304137229919
1602852516.765246,31,0.8587748408317566
1602852517.387233,32,0.7159141302108765
1602852518.032764,33,0.6649139523506165
1602852518.701634,34,0.6366218328475952
1602852519.351889,35,0.6585322618484497
1602852519.970851,36,0.6781497597694397
1602852520.588717,37,0.5821148157119751
1602852521.208648,38,0.6096332669258118
1602852521.828309,39,0.5764987468719482
1602852522.449123,40,0.6206066012382507
1602852523.140065,41,0.5233246088027954
1602852523.755854,42,0.5173879861831665
1602852524.376593,43,0.5389084219932556
1602852524.992928,44,0.5273995399475098
1602852525.63602,45,0.49934691190719604
1602852526.296018,46,0.45777013897895813
1602852527.001511,47,0.4866529107093811
1602852527.636308,48,0.5159022808074951
1602852528.265442,49,0.4786204695701599
1602852529.407684,50,0.3990984261035919
1602852530.140446,51,0.41633328795433044
1602852530.796833,52,0.42220768332481384
1602852531.427676,53,0.37108418345451355
1602852532.050203,54,0.6161301136016846
1602852532.671858,55,0.613720715045929
1602852533.343779,56,0.3548716604709625
1602852533.992637,57,0.39673110842704773
1602852534.645384,58,0.44275790452957153
1602852535.274932,59,0.34121212363243103
1602852535.952913,60,0.34973907470703125
1602852536.655561,61,0.340322881937027
1602852537.332528,62,0.3980036973953247
1602852537.992431,63,0.3488315939903259
1602852538.640421,64,0.3481948971748352
1602852539.262435,65,0.4577180743217468
1602852539.886055,66,0.33146932721138
1602852540.504542,67,0.3634026348590851
1602852541.197933,68,0.4115799367427826
1602852541.823576,69,0.31354084610939026
1602852542.451237,70,0.4613848626613617
1602852543.25058,71,0.40704649686813354
1602852543.876143,72,0.3635912239551544
