Wall time,Step,Value
1602853951.300718,0,2.8508219718933105
1602853954.201891,1,2.8278932571411133
1602853955.473742,2,2.7963991165161133
1602853956.75197,3,2.751574754714966
1602853957.981928,4,2.685469627380371
1602853959.259775,5,2.5840845108032227
1602853960.531269,6,2.422636032104492
1602853961.735317,7,2.1520731449127197
1602853962.986776,8,1.7134922742843628
1602853964.176546,9,1.7232081890106201
1602853965.35855,10,1.8475432395935059
1602853966.648585,11,1.6398435831069946
1602853967.848806,12,1.5264856815338135
1602853969.088872,13,1.5590828657150269
1602853970.458279,14,1.5977169275283813
1602853971.882016,15,1.5723551511764526
1602853973.169391,16,1.4866770505905151
1602853974.544114,17,1.3805665969848633
1602853975.826132,18,1.345206379890442
1602853977.144931,19,1.3766615390777588
1602853978.396729,20,1.3724644184112549
1602853979.708896,21,1.2861140966415405
1602853981.126634,22,1.2120262384414673
1602853982.399894,23,1.2108004093170166
1602853983.658016,24,1.2193357944488525
1602853984.978637,25,1.1946256160736084
1602853985.627615,26,1.1317534446716309
1602853986.271759,27,1.061471700668335
1602853986.954906,28,1.0251727104187012
1602853987.587593,29,1.0164953470230103
1602853988.221773,30,0.9724453687667847
1602853988.990723,31,0.9023792147636414
1602853989.654339,32,0.864753782749176
1602853990.348438,33,0.8572292327880859
1602853991.046951,34,0.8193208575248718
1602853991.691894,35,0.726466715335846
1602853992.347334,36,0.6667293906211853
1602853992.978281,37,0.6472107768058777
1602853993.635868,38,0.570838451385498
1602853994.32418,39,0.6187363862991333
1602853994.989114,40,0.6089550256729126
1602853995.860174,41,0.6125637888908386
1602853996.632052,42,0.5360350608825684
1602853997.416609,43,0.7152289748191833
1602853998.161364,44,0.5079261660575867
1602853998.892633,45,0.552326500415802
1602853999.627455,46,0.4716205596923828
1602854000.292428,47,0.47411638498306274
1602854000.946801,48,0.5188363194465637
1602854001.619985,49,0.4570682942867279
1602854002.842139,50,0.44033223390579224
1602854003.69097,51,0.4531387984752655
1602854004.454174,52,0.4210711717605591
1602854005.236741,53,0.43225282430648804
1602854005.991438,54,0.429572731256485
1602854006.72686,55,0.3985607922077179
1602854007.388895,56,0.4095586836338043
1602854008.050139,57,0.3951716125011444
1602854008.717595,58,0.38749516010284424
1602854009.415438,59,0.41790634393692017
1602854010.169248,60,0.3733508586883545
1602854011.013139,61,0.36958175897598267
1602854011.784421,62,0.3581126034259796
1602854012.525301,63,0.36134931445121765
1602854013.266224,64,0.3738507330417633
1602854014.018482,65,0.34915778040885925
1602854014.774031,66,0.37145859003067017
1602854015.520765,67,0.3358139991760254
1602854016.271713,68,0.38273096084594727
1602854016.953693,69,0.33744490146636963
1602854017.683192,70,0.3770292401313782
1602854018.458821,71,0.3212755620479584
1602854019.154995,72,0.36421483755111694
1602854019.883012,73,0.31547078490257263
1602854020.546972,74,0.3592340648174286
1602854021.197354,75,0.3142572343349457
1602854021.924288,76,0.32706984877586365
1602854022.573486,77,0.3220740556716919
1602854023.235231,78,0.3130144774913788
1602854023.906229,79,0.2998770475387573
1602854024.566049,80,0.30465421080589294
1602854025.315024,81,0.30378836393356323
1602854025.98313,82,0.29380953311920166
1602854026.643721,83,0.29367825388908386
1602854027.30565,84,0.2907226085662842
1602854027.964347,85,0.2926335632801056
1602854028.634561,86,0.2871158719062805
1602854029.289187,87,0.28518256545066833
1602854029.949513,88,0.28435689210891724
1602854030.605113,89,0.28433072566986084
1602854031.271854,90,0.2829791009426117
1602854032.029444,91,0.29789260029792786
1602854032.688365,92,0.2743627727031708
1602854033.341986,93,0.29292792081832886
1602854034.015039,94,0.28076380491256714
1602854034.671975,95,0.26851364970207214
1602854035.333818,96,0.267304390668869
1602854036.003633,97,0.264600545167923
1602854036.669753,98,0.2676885426044464
1602854037.3325,99,0.2692098021507263
1602854038.591487,100,0.26965558528900146
1602854039.461803,101,0.2754017114639282
1602854040.208771,102,0.31343594193458557
1602854040.966984,103,0.2576861083507538
1602854041.631697,104,0.3004303276538849
1602854042.302222,105,0.3243497312068939
1602854042.973665,106,0.29036757349967957
1602854043.633044,107,0.3638639450073242
1602854044.295704,108,0.27201443910598755
1602854044.973706,109,0.3732571005821228
1602854045.682518,110,0.2561657726764679
1602854046.452773,111,0.3782729506492615
1602854047.110143,112,0.2791544497013092
1602854047.772093,113,0.40779316425323486
