Wall time,Step,Value
1602849092.858165,0,18.062435150146484
1602849096.297055,1,17.786190032958984
1602849097.543376,2,17.509532928466797
1602849098.768924,3,17.230857849121094
1602849099.993492,4,16.94672393798828
1602849101.232086,5,16.65129852294922
1602849102.465852,6,16.357818603515625
1602849103.703472,7,16.151464462280273
1602849104.920582,8,15.8756742477417
1602849106.172228,9,15.604391098022461
1602849107.399184,10,15.366801261901855
1602849108.851839,11,15.135384559631348
1602849110.089627,12,14.900408744812012
1602849111.302209,13,14.660685539245605
1602849112.556025,14,14.421401977539062
1602849113.77706,15,14.190563201904297
1602849115.028131,16,13.973063468933105
1602849116.234817,17,13.756712913513184
1602849117.548405,18,13.5340576171875
1602849118.880516,19,13.312165260314941
1602849120.139904,20,13.099447250366211
1602849121.59182,21,12.893917083740234
1602849122.873035,22,12.68673324584961
1602849124.088886,23,12.477730751037598
1602849125.306554,24,12.27138614654541
1602849125.975422,25,12.07110595703125
1602849126.641532,26,11.873675346374512
1602849127.315707,27,11.676709175109863
1602849127.98522,28,11.478922843933105
1602849128.654735,29,11.283313751220703
1602849129.32303,30,11.09178638458252
1602849130.225295,31,10.90489673614502
1602849130.900806,32,10.723264694213867
1602849131.570023,33,10.546225547790527
1602849132.237837,34,10.383332252502441
1602849132.911049,35,10.220742225646973
1602849133.57575,36,10.057422637939453
1602849134.244863,37,9.889056205749512
1602849134.912958,38,9.724862098693848
1602849135.588485,39,9.565303802490234
1602849136.253732,40,9.408885955810547
1602849137.131205,41,9.25717830657959
1602849137.799795,42,9.103761672973633
1602849138.479869,43,8.95417594909668
1602849139.146157,44,8.804366111755371
1602849139.813578,45,8.656656265258789
1602849140.47855,46,8.515928268432617
1602849141.152647,47,8.378592491149902
1602849141.820352,48,8.233087539672852
1602849143.03592,49,8.093666076660156
1602849143.70329,50,7.954228401184082
1602849144.575669,51,7.832089424133301
1602849145.272246,52,7.74052619934082
1602849145.962892,53,7.581503391265869
1602849146.638163,54,7.452815055847168
1602849147.362894,55,7.337882041931152
1602849148.076079,56,7.218900680541992
1602849148.743864,57,7.090131759643555
1602849149.436848,58,6.984119415283203
1602849150.159873,59,6.866549491882324
1602849150.883368,60,6.756638050079346
1602849151.768907,61,6.6415300369262695
1602849152.507401,62,6.529022693634033
1602849153.196089,63,6.431913375854492
1602849153.933098,64,6.3351850509643555
1602849154.669708,65,6.217260837554932
1602849155.344064,66,6.119220733642578
1602849156.03884,67,6.036402702331543
1602849156.752342,68,5.951006889343262
1602849157.440892,69,5.832693099975586
1602849158.149641,70,5.756918907165527
1602849159.092558,71,5.661454677581787
1602849159.728617,72,5.557089805603027
1602849160.360571,73,5.494914531707764
1602849160.987514,74,5.388738632202148
1602849161.616885,75,5.320784568786621
1602849162.277275,76,5.229645729064941
1602849162.995233,77,5.145923614501953
1602849163.70017,78,5.065638542175293
1602849164.344951,79,4.985185623168945
1602849164.985654,80,4.910475254058838
1602849165.833487,81,4.830163955688477
1602849166.475795,82,4.74692440032959
1602849167.139383,83,4.692220687866211
1602849167.874353,84,4.6040520668029785
1602849168.547507,85,4.573932647705078
1602849169.223041,86,4.469883918762207
1602849169.849522,87,4.415664196014404
1602849170.483167,88,4.339634418487549
1602849171.173005,89,4.3090009689331055
1602849171.849951,90,4.204612731933594
1602849172.67596,91,4.175665378570557
1602849173.307518,92,4.095449447631836
1602849173.936674,93,4.035958766937256
1602849174.566478,94,3.9771337509155273
1602849175.252601,95,3.9063777923583984
1602849175.962913,96,3.8546810150146484
1602849176.649838,97,3.7823219299316406
1602849177.315283,98,3.733288526535034
1602849178.601015,99,3.671290636062622
1602849179.279635,100,3.6213624477386475
1602849180.153475,101,3.564277172088623
1602849180.777849,102,3.51016902923584
1602849181.404505,103,3.4568471908569336
1602849182.039788,104,3.4079198837280273
1602849182.669992,105,3.364328384399414
1602849183.341918,106,3.308087110519409
1602849184.06153,107,3.2568249702453613
1602849184.779315,108,3.210005044937134
1602849185.419694,109,3.171698570251465
1602849186.064962,110,3.113529920578003
1602849186.904798,111,3.0659689903259277
1602849187.543036,112,3.027449607849121
1602849188.173293,113,2.990356206893921
1602849188.805407,114,2.9285478591918945
1602849189.448078,115,2.894421100616455
1602849190.143829,116,2.8608086109161377
1602849190.801268,117,2.804433584213257
1602849191.490417,118,2.763751268386841
1602849192.161857,119,2.7374091148376465
1602849192.799526,120,2.6893465518951416
1602849193.639366,121,2.6494317054748535
1602849194.365668,122,2.6192233562469482
1602849195.055281,123,2.56541109085083
1602849195.686168,124,2.5429043769836426
1602849196.338351,125,2.497213840484619
1602849197.022091,126,2.4567558765411377
1602849197.712833,127,2.427654266357422
1602849198.399027,128,2.3942646980285645
1602849199.075165,129,2.3500254154205322
1602849199.70361,130,2.3170995712280273
1602849200.541254,131,2.2916104793548584
1602849201.175719,132,2.2522706985473633
1602849201.800984,133,2.224806547164917
1602849202.428334,134,2.201864242553711
1602849203.0573,135,2.162665367126465
1602849203.688968,136,2.132112503051758
1602849204.319036,137,2.1009035110473633
1602849204.946028,138,2.0749545097351074
1602849205.571272,139,2.0343360900878906
1602849206.207256,140,2.0145304203033447
1602849207.045718,141,1.983106255531311
1602849207.677925,142,1.963122844696045
1602849208.323306,143,1.9217514991760254
1602849208.969608,144,1.9054335355758667
1602849209.612238,145,1.8743621110916138
1602849210.281654,146,1.8416701555252075
1602849210.968337,147,1.8256502151489258
1602849211.614785,148,1.7943557500839233
1602849212.770604,149,1.7744673490524292
1602849213.401266,150,1.7531177997589111
1602849214.243462,151,1.7191226482391357
1602849214.893677,152,1.696663737297058
1602849215.603088,153,1.676016926765442
1602849216.320222,154,1.6461493968963623
1602849217.064961,155,1.630384087562561
1602849217.772541,156,1.6014695167541504
1602849218.503629,157,1.584143877029419
1602849219.244235,158,1.5590369701385498
1602849219.942009,159,1.53926420211792
1602849220.579691,160,1.5168083906173706
1602849221.442053,161,1.4976836442947388
1602849222.069462,162,1.4765557050704956
1602849222.704353,163,1.4514496326446533
1602849223.338469,164,1.4465923309326172
1602849224.015272,165,1.4276930093765259
1602849224.722922,166,1.4064613580703735
1602849225.454952,167,1.3840749263763428
1602849226.125251,168,1.3603599071502686
1602849226.830021,169,1.3533951044082642
1602849227.478431,170,1.3278714418411255
1602849228.330842,171,1.307608962059021
1602849229.025397,172,1.2937417030334473
1602849229.669898,173,1.272161841392517
1602849230.302524,174,1.2570037841796875
1602849230.942372,175,1.2513344287872314
1602849231.582394,176,1.2254745960235596
1602849232.249474,177,1.2087898254394531
1602849232.87278,178,1.2059842348098755
1602849233.5445,179,1.1815334558486938
1602849234.175955,180,1.1626136302947998
1602849235.088081,181,1.1611303091049194
1602849235.754017,182,1.1307976245880127
1602849236.48287,183,1.1171998977661133
1602849237.167331,184,1.111961841583252
1602849237.86727,185,1.0961557626724243
1602849238.549166,186,1.0817087888717651
1602849239.240395,187,1.072200894355774
1602849239.908782,188,1.0482169389724731
1602849240.573869,189,1.0380337238311768
1602849241.240805,190,1.0245771408081055
1602849242.119983,191,1.0108485221862793
1602849242.788555,192,1.0045002698898315
1602849243.457375,193,0.9836258292198181
1602849244.126115,194,0.9783145785331726
1602849244.800785,195,0.9654123783111572
1602849245.470342,196,0.9457584619522095
1602849246.160684,197,0.9359474778175354
1602849246.84006,198,0.9253591299057007
1602849248.057975,199,0.914952278137207
1602849248.726255,200,0.9065353274345398
1602849249.605578,201,0.8860061764717102
1602849250.27922,202,0.8734543323516846
1602849250.947193,203,0.8661353588104248
1602849251.616551,204,0.8620148301124573
1602849252.286349,205,0.8521641492843628
1602849252.960852,206,0.8430919051170349
1602849253.637265,207,0.8286499977111816
1602849254.313272,208,0.8217505812644958
1602849254.988961,209,0.8132905960083008
1602849255.686091,210,0.8037282228469849
1602849256.600988,211,0.8042676448822021
1602849257.295783,212,0.7786148190498352
1602849257.966467,213,0.7714754939079285
1602849258.649652,214,0.7632622122764587
1602849259.318686,215,0.7629737854003906
1602849259.98808,216,0.7496231198310852
1602849260.717273,217,0.7338560223579407
1602849261.445982,218,0.7380046844482422
1602849262.158575,219,0.7219268679618835
1602849262.848847,220,0.7149377465248108
1602849263.760082,221,0.7073757648468018
1602849264.434214,222,0.7037844657897949
1602849265.104608,223,0.6911811828613281
1602849265.776131,224,0.6838716268539429
1602849266.482701,225,0.682424783706665
1602849267.203852,226,0.6648474931716919
1602849267.902585,227,0.6621657609939575
1602849268.534732,228,0.6559534072875977
1602849269.228921,229,0.6456744074821472
1602849269.914744,230,0.6313318014144897
1602849270.815624,231,0.6332278251647949
1602849271.486177,232,0.6260371208190918
1602849272.123786,233,0.6180598735809326
1602849272.759098,234,0.6181297898292542
1602849273.405404,235,0.606062114238739
1602849274.067325,236,0.594764232635498
1602849274.811973,237,0.5887244939804077
1602849275.455441,238,0.5832639336585999
1602849276.124359,239,0.5870224237442017
1602849276.849812,240,0.5719544887542725
1602849277.754232,241,0.5667446255683899
1602849278.462587,242,0.5561162829399109
1602849279.202977,243,0.5516893863677979
1602849279.926061,244,0.5522944927215576
1602849280.563989,245,0.5483051538467407
1602849281.256856,246,0.541609525680542
1602849281.919212,247,0.5345435738563538
1602849282.577891,248,0.5329471230506897
1602849283.761587,249,0.5320742130279541
1602849284.389092,250,0.5188923478126526
1602849285.222521,251,0.5085148811340332
1602849285.856333,252,0.5061721801757812
1602849286.498933,253,0.5048155188560486
1602849287.131849,254,0.49716249108314514
1602849287.759287,255,0.49083834886550903
1602849288.387562,256,0.5013508796691895
1602849289.020633,257,0.4888647794723511
1602849289.65267,258,0.477992445230484
1602849290.281257,259,0.4707086384296417
1602849290.911102,260,0.4720165729522705
1602849291.749036,261,0.47208547592163086
1602849292.391216,262,0.4643639326095581
1602849293.072287,263,0.4621597230434418
1602849293.744418,264,0.46687206625938416
1602849294.386931,265,0.45110684633255005
1602849295.021241,266,0.44792813062667847
1602849295.652023,267,0.4468822181224823
1602849296.284501,268,0.4464886784553528
1602849296.920089,269,0.4438979923725128
1602849297.586123,270,0.43281090259552
1602849298.510698,271,0.4232693016529083
1602849299.21835,272,0.4258504807949066
1602849299.881899,273,0.4255231022834778
1602849300.515705,274,0.4305175840854645
1602849301.146805,275,0.4139135181903839
1602849301.780057,276,0.4062635600566864
1602849302.449339,277,0.4181549549102783
1602849303.098352,278,0.413761168718338
1602849303.827329,279,0.4001513719558716
1602849304.521467,280,0.3990180492401123
1602849305.411002,281,0.4011557698249817
1602849306.105158,282,0.3892565965652466
1602849306.829346,283,0.386367529630661
1602849307.511257,284,0.38860368728637695
1602849308.207471,285,0.3867533802986145
1602849308.878414,286,0.3804306983947754
1602849309.548491,287,0.37448540329933167
1602849310.218247,288,0.3763902485370636
1602849310.891001,289,0.3681960105895996
1602849311.560696,290,0.3640257716178894
1602849312.450612,291,0.37501323223114014
1602849313.12152,292,0.3615870475769043
1602849313.796573,293,0.3584767282009125
1602849314.466831,294,0.36291205883026123
1602849315.136422,295,0.34682244062423706
1602849315.804767,296,0.3591499328613281
1602849316.480429,297,0.3497117757797241
1602849317.150569,298,0.35376206040382385
1602849318.361783,299,0.3527921736240387
1602849319.043008,300,0.33951741456985474
1602849319.923362,301,0.34273654222488403
1602849320.596885,302,0.34086477756500244
1602849321.268809,303,0.33861297369003296
1602849321.962882,304,0.3328433632850647
1602849322.642096,305,0.32347363233566284
1602849323.312526,306,0.32479649782180786
1602849323.983412,307,0.3294440507888794
1602849324.658471,308,0.32767271995544434
1602849325.328746,309,0.3223837912082672
1602849325.999212,310,0.31527721881866455
1602849326.883756,311,0.3123140037059784
1602849327.558004,312,0.31682872772216797
1602849328.249238,313,0.3155156373977661
1602849328.914407,314,0.3137395977973938
1602849329.579387,315,0.3036785125732422
1602849330.251491,316,0.3025372326374054
1602849330.919812,317,0.30459076166152954
1602849331.584513,318,0.30979928374290466
1602849332.250796,319,0.2970711290836334
1602849332.923831,320,0.2910422086715698
1602849333.796699,321,0.29263144731521606
1602849334.465156,322,0.3019663393497467
1602849335.125729,323,0.2980709671974182
1602849335.79803,324,0.2846771776676178
1602849336.467305,325,0.2865179777145386
1602849337.130567,326,0.28747421503067017
1602849337.798523,327,0.2895253896713257
1602849338.470525,328,0.2846314013004303
1602849339.134886,329,0.28027182817459106
1602849339.802099,330,0.2811553180217743
1602849340.680216,331,0.2756924331188202
1602849341.350271,332,0.273429274559021
1602849342.01705,333,0.27260804176330566
1602849342.682312,334,0.26799774169921875
1602849343.348121,335,0.2737961411476135
1602849344.02235,336,0.26753345131874084
1602849344.689053,337,0.2702557444572449
1602849345.358111,338,0.2710292339324951
1602849346.024479,339,0.2642228603363037
1602849346.699364,340,0.27176526188850403
1602849347.568154,341,0.2655758261680603
1602849348.237422,342,0.26659345626831055
1602849348.906463,343,0.2667778730392456
1602849349.581857,344,0.25782310962677
1602849350.252223,345,0.25834575295448303
1602849350.922403,346,0.25826334953308105
1602849351.590071,347,0.2542974352836609
1602849352.26719,348,0.26389068365097046
1602849353.480624,349,0.2535892128944397
1602849354.14694,350,0.24608995020389557
1602849355.030907,351,0.24776287376880646
1602849355.736459,352,0.25199204683303833
1602849356.419515,353,0.2536405920982361
1602849357.092056,354,0.24110350012779236
1602849357.793222,355,0.23968468606472015
1602849358.485238,356,0.24303151667118073
1602849359.15261,357,0.24451015889644623
1602849359.824484,358,0.23795700073242188
1602849360.522946,359,0.23812152445316315
1602849361.235865,360,0.24163077771663666
1602849362.155342,361,0.24387508630752563
1602849362.823189,362,0.2349778711795807
1602849363.479641,363,0.23932355642318726
1602849364.116817,364,0.23170919716358185
1602849364.753522,365,0.22851336002349854
1602849365.390793,366,0.2349449247121811
1602849366.025812,367,0.23778897523880005
1602849366.649244,368,0.23696932196617126
1602849367.277456,369,0.22596755623817444
1602849367.903964,370,0.23278291523456573
1602849368.760116,371,0.2326236069202423
1602849369.393627,372,0.23177166283130646
1602849370.025395,373,0.2261311113834381
1602849370.70077,374,0.23344697058200836
1602849371.377824,375,0.22750410437583923
1602849372.026357,376,0.221465066075325
1602849372.701305,377,0.22220449149608612
1602849373.428881,378,0.22095385193824768
1602849374.106329,379,0.2190740704536438
1602849374.777799,380,0.2167627215385437
1602849375.69835,381,0.2244451642036438
1602849376.413741,382,0.22131839394569397
1602849377.118199,383,0.21327415108680725
1602849377.838218,384,0.21561528742313385
1602849378.555353,385,0.21672073006629944
1602849379.270376,386,0.2213517725467682
1602849379.996965,387,0.21207451820373535
1602849380.708755,388,0.2115662842988968
1602849381.437267,389,0.208258256316185
1602849382.086967,390,0.2135603427886963
1602849382.953857,391,0.21143004298210144
1602849383.683754,392,0.2063886523246765
1602849384.416696,393,0.2071046233177185
1602849385.108174,394,0.20898441970348358
1602849385.79553,395,0.20863938331604004
1602849386.511741,396,0.20991048216819763
1602849387.168003,397,0.20790396630764008
1602849387.877292,398,0.2064438760280609
1602849389.11656,399,0.2038090080022812
1602849389.826631,400,0.2054803967475891
1602849390.733388,401,0.20646598935127258
1602849391.372049,402,0.20133832097053528
1602849392.002071,403,0.19976042211055756
1602849392.636823,404,0.21311861276626587
1602849393.274244,405,0.20019446313381195
1602849393.914033,406,0.20175710320472717
1602849394.55083,407,0.21212464570999146
1602849395.202779,408,0.2014545202255249
1602849395.836203,409,0.21191388368606567
1602849396.471483,410,0.20058399438858032
1602849397.300167,411,0.2036181092262268
1602849397.925203,412,0.20188617706298828
1602849398.558585,413,0.20434421300888062
1602849399.215875,414,0.19436024129390717
1602849399.85035,415,0.20352599024772644
1602849400.484811,416,0.19898806512355804
1602849401.136717,417,0.19934341311454773
1602849401.827132,418,0.19384698569774628
1602849402.515741,419,0.20170019567012787
1602849403.187874,420,0.19127683341503143
1602849404.042478,421,0.19990189373493195
1602849404.679928,422,0.19313694536685944
1602849405.310102,423,0.20211711525917053
1602849405.991065,424,0.19130028784275055
1602849406.621862,425,0.18409235775470734
1602849407.252303,426,0.1870042383670807
1602849407.931142,427,0.18356436491012573
1602849408.649231,428,0.18096035718917847
1602849409.324,429,0.18157970905303955
1602849410.048238,430,0.1795080453157425
1602849410.989862,431,0.17759597301483154
1602849411.70286,432,0.17538559436798096
1602849412.423062,433,0.17667046189308167
1602849413.10607,434,0.17493987083435059
1602849413.842902,435,0.1743866205215454
1602849414.589317,436,0.17250576615333557
1602849415.286926,437,0.173807293176651
1602849415.997874,438,0.17182932794094086
1602849416.71745,439,0.17100447416305542
1602849417.464988,440,0.17093032598495483
1602849418.392172,441,0.17173020541667938
1602849419.135667,442,0.17200970649719238
1602849419.859801,443,0.16981986165046692
1602849420.540175,444,0.16798682510852814
1602849421.216911,445,0.16745248436927795
1602849421.926867,446,0.16869652271270752
1602849422.654009,447,0.17021578550338745
1602849423.333735,448,0.16821102797985077
1602849424.574706,449,0.16540434956550598
1602849425.2446,450,0.16590233147144318
1602849426.115628,451,0.16722634434700012
1602849426.783254,452,0.1687854528427124
1602849427.45943,453,0.16566848754882812
1602849428.151583,454,0.1630936563014984
1602849428.859994,455,0.16634832322597504
1602849429.53436,456,0.1674339473247528
1602849430.213014,457,0.16384567320346832
1602849430.914016,458,0.16326108574867249
1602849431.584357,459,0.16781628131866455
1602849432.253853,460,0.16454410552978516
1602849433.142287,461,0.1642039567232132
1602849433.811152,462,0.16564474999904633
1602849434.479652,463,0.16113442182540894
1602849435.150439,464,0.1619330644607544
