Wall time,Step,Value
1602848359.819035,0,18.04853630065918
1602848361.258174,1,17.770591735839844
1602848362.403911,2,17.48980140686035
1602848363.543679,3,17.20281982421875
1602848364.681263,4,16.905254364013672
1602848365.814131,5,16.592002868652344
1602848366.95349,6,16.336944580078125
1602848368.08744,7,16.1063175201416
1602848369.211155,8,15.832839965820312
1602848370.337139,9,15.566478729248047
1602848371.462904,10,15.324419021606445
1602848372.796337,11,15.091218948364258
1602848373.93251,12,14.850647926330566
1602848375.058952,13,14.605142593383789
1602848376.183255,14,14.367857933044434
1602848377.301931,15,14.143755912780762
1602848378.437051,16,13.92282485961914
1602848379.567218,17,13.694263458251953
1602848380.705643,18,13.469581604003906
1602848381.847994,19,13.253734588623047
1602848382.973724,20,13.043334007263184
1602848384.301506,21,12.828720092773438
1602848385.433531,22,12.612372398376465
1602848386.555082,23,12.401329040527344
1602848387.692017,24,12.194862365722656
1602848388.313305,25,11.985016822814941
1602848388.940479,26,11.773487091064453
1602848389.565614,27,11.586441040039062
1602848390.194069,28,11.396207809448242
1602848390.816199,29,11.187915802001953
1602848391.441816,30,11.027395248413086
1602848392.275618,31,10.836312294006348
1602848392.902502,32,10.667842864990234
1602848393.525458,33,10.49806022644043
1602848394.149942,34,10.31002426147461
1602848394.777451,35,10.155255317687988
1602848395.404138,36,9.97498893737793
1602848396.028914,37,9.822497367858887
1602848396.654186,38,9.666616439819336
1602848397.284309,39,9.503838539123535
1602848397.909491,40,9.358819007873535
1602848398.732644,41,9.200105667114258
1602848399.355959,42,9.062211990356445
1602848399.98386,43,8.908034324645996
1602848400.611952,44,8.777477264404297
1602848401.238413,45,8.631381034851074
1602848401.86313,46,8.507611274719238
1602848402.488947,47,8.365372657775879
1602848403.114411,48,8.239112854003906
1602848404.246494,49,8.101751327514648
1602848404.873476,50,7.975590705871582
1602848405.703988,51,7.862860202789307
1602848406.328213,52,7.724417686462402
1602848406.950766,53,7.6103010177612305
1602848407.577844,54,7.492343425750732
1602848408.201023,55,7.368957996368408
1602848408.827064,56,7.2589287757873535
1602848409.452591,57,7.145071506500244
1602848410.078298,58,7.030068397521973
1602848410.703786,59,6.919410705566406
1602848411.326079,60,6.814064979553223
1602848412.151495,61,6.729586601257324
1602848412.778865,62,6.661255359649658
1602848413.406429,63,6.515077590942383
1602848414.032908,64,6.458996295928955
1602848414.655473,65,6.333585739135742
1602848415.282926,66,6.250513076782227
1602848415.90678,67,6.148918151855469
1602848416.532019,68,6.042346954345703
1602848417.160995,69,5.961143970489502
1602848417.787551,70,5.8536295890808105
1602848418.622209,71,5.782256603240967
1602848419.248137,72,5.676097869873047
1602848419.875471,73,5.601678848266602
1602848420.498995,74,5.509648323059082
1602848421.128424,75,5.431127548217773
1602848421.753242,76,5.340129852294922
1602848422.380365,77,5.2679877281188965
1602848423.011641,78,5.192648887634277
1602848423.635278,79,5.102907180786133
1602848424.258898,80,5.034144878387451
1602848425.10045,81,4.952971458435059
1602848425.726418,82,4.879936695098877
1602848426.353741,83,4.812949180603027
1602848426.981314,84,4.733328342437744
1602848427.607061,85,4.659806251525879
1602848428.236872,86,4.598995208740234
1602848428.864519,87,4.5192694664001465
1602848429.488241,88,4.452572822570801
1602848430.112419,89,4.376849174499512
1602848430.741656,90,4.318769931793213
1602848431.556438,91,4.265552520751953
1602848432.184588,92,4.203770637512207
1602848432.809011,93,4.126340389251709
1602848433.437874,94,4.05950927734375
1602848434.064916,95,4.00809907913208
1602848434.69083,96,3.955947160720825
1602848435.31513,97,3.9136948585510254
1602848435.944704,98,3.8481760025024414
1602848437.083059,99,3.790382146835327
1602848437.705726,100,3.7392921447753906
1602848438.540216,101,3.667365074157715
1602848439.169512,102,3.6243269443511963
1602848439.794743,103,3.5710349082946777
1602848440.419673,104,3.533062219619751
1602848441.049641,105,3.4677183628082275
1602848441.677446,106,3.4089667797088623
1602848442.304456,107,3.367706537246704
1602848442.929999,108,3.3169310092926025
1602848443.555269,109,3.281123638153076
1602848444.184194,110,3.2240707874298096
1602848445.006895,111,3.1911745071411133
1602848445.634158,112,3.136552572250366
1602848446.265053,113,3.0942344665527344
1602848446.893874,114,3.0407330989837646
1602848447.519932,115,3.0007028579711914
1602848448.145087,116,2.962924003601074
1602848448.777945,117,2.9179224967956543
1602848449.404044,118,2.8690288066864014
1602848450.037496,119,2.835087299346924
1602848450.662962,120,2.7952890396118164
1602848451.496989,121,2.75154185295105
1602848452.123412,122,2.710810661315918
1602848452.749372,123,2.686148166656494
1602848453.37571,124,2.6618192195892334
1602848454.002466,125,2.611793041229248
1602848454.627979,126,2.565096616744995
1602848455.258829,127,2.53828763961792
1602848455.882235,128,2.5126664638519287
1602848456.512755,129,2.462688684463501
1602848457.140264,130,2.424492359161377
1602848457.975127,131,2.399515151977539
1602848458.600469,132,2.377311944961548
1602848459.231002,133,2.331329345703125
