Wall time,Step,Value
1602851356.836625,0,2.7173967361450195
1602851359.919515,1,2.6024227142333984
1602851361.042064,2,2.4102046489715576
1602851362.159666,3,2.0627377033233643
1602851363.282986,4,1.7681453227996826
1602851364.410406,5,1.9866141080856323
1602851365.530128,6,1.8415882587432861
1602851366.646054,7,1.653108835220337
1602851367.775966,8,1.5557186603546143
1602851368.903216,9,1.5393741130828857
1602851370.028592,10,1.491799235343933
1602851371.352734,11,1.3959556818008423
1602851372.4786,12,1.3345682621002197
1602851373.594216,13,1.345805048942566
1602851374.720463,14,1.3158459663391113
1602851375.843676,15,1.2341724634170532
1602851376.973479,16,1.1965348720550537
1602851378.091873,17,1.1860408782958984
1602851379.215606,18,1.1485713720321655
1602851380.336454,19,1.097793698310852
1602851381.461815,20,1.0657402276992798
1602851382.789145,21,1.0531612634658813
1602851383.922252,22,1.0148475170135498
1602851385.0453,23,0.954975426197052
1602851386.172356,24,0.9070883989334106
1602851387.279369,25,0.8614470958709717
1602851387.899264,26,0.7966000437736511
1602851388.516527,27,0.7325196862220764
1602851389.126393,28,0.6621553301811218
1602851389.734357,29,0.7322638034820557
1602851390.357857,30,0.7863484025001526
1602851391.178927,31,0.650644063949585
1602851391.789112,32,0.7811977863311768
1602851392.400292,33,0.5679429769515991
1602851393.033695,34,0.5919471383094788
1602851393.725143,35,0.5142024159431458
1602851394.41467,36,0.5887513160705566
1602851395.039454,37,0.5132043361663818
1602851395.670597,38,0.5325204730033875
1602851396.29355,39,0.5555842518806458
1602851396.912304,40,0.4717325270175934
1602851397.730694,41,0.5162530541419983
1602851398.357577,42,0.44497257471084595
1602851399.012425,43,0.4562286138534546
1602851399.679212,44,0.4223373532295227
1602851400.31055,45,0.42506372928619385
1602851400.936376,46,0.413179486989975
1602851401.556517,47,0.40296614170074463
1602851402.171508,48,0.36091724038124084
1602851402.789415,49,0.40611666440963745
1602851403.911855,50,0.3438650369644165
1602851404.725992,51,0.3397221267223358
1602851405.340995,52,0.38381579518318176
1602851405.95886,53,0.3182488679885864
1602851406.589453,54,0.335625022649765
1602851407.235298,55,0.3243827223777771
1602851407.880795,56,0.3120441436767578
1602851408.561761,57,0.3529216945171356
1602851409.287337,58,0.27950868010520935
1602851409.99881,59,0.34152039885520935
1602851410.710641,60,0.2859727144241333
1602851411.651976,61,0.26615646481513977
1602851412.384096,62,0.31462448835372925
1602851413.093897,63,0.2657422125339508
1602851413.721793,64,0.3252984583377838
1602851414.341824,65,0.2644738256931305
1602851414.960281,66,0.35777318477630615
1602851415.586257,67,0.29099899530410767
1602851416.208725,68,0.3037448823451996
1602851416.843596,69,0.3437780737876892
1602851417.467786,70,0.28710848093032837
1602851418.335312,71,0.3541078269481659
1602851418.993935,72,0.26681679487228394
1602851419.668575,73,0.36618560552597046
1602851420.336764,74,0.2836442291736603
1602851420.964122,75,0.30492088198661804
1602851421.61902,76,0.25416040420532227
1602851422.281885,77,0.2997382879257202
1602851422.935634,78,0.24066606163978577
1602851423.592944,79,0.28411978483200073
1602851424.234981,80,0.21776922047138214
1602851425.123945,81,0.25549107789993286
1602851425.819419,82,0.3043001890182495
1602851426.480914,83,0.2118113785982132
1602851427.104093,84,0.2722052037715912
1602851427.73279,85,0.20696493983268738
1602851428.346059,86,0.261168897151947
1602851428.960375,87,0.21288517117500305
1602851429.571136,88,0.22196123003959656
1602851430.191155,89,0.19491082429885864
1602851430.838876,90,0.21437862515449524
1602851431.760139,91,0.20110727846622467
1602851432.41521,92,0.2152126282453537
1602851433.056392,93,0.18886703252792358
1602851433.667742,94,0.20825767517089844
1602851434.282695,95,0.18638361990451813
1602851434.895228,96,0.1831934154033661
1602851435.546828,97,0.17683017253875732
1602851436.207111,98,0.17386266589164734
1602851436.874256,99,0.18935494124889374
1602851438.067545,100,0.17238914966583252
1602851438.969402,101,0.1731201857328415
1602851439.658643,102,0.18902179598808289
1602851440.331087,103,0.1696363389492035
1602851441.011332,104,0.16419702768325806
1602851441.694592,105,0.16032849252223969
1602851442.35687,106,0.16220064461231232
1602851442.96918,107,0.16155323386192322
1602851443.587506,108,0.164982408285141
1602851444.210869,109,0.16663090884685516
1602851444.824941,110,0.2130752056837082
1602851445.645362,111,0.16006851196289062
1602851446.276735,112,0.14686055481433868
1602851446.895757,113,0.17580433189868927
1602851447.522114,114,0.18675191700458527
1602851448.16953,115,0.1461624950170517
1602851448.830136,116,0.1622193306684494
1602851449.475905,117,0.14434613287448883
1602851450.10478,118,0.14170941710472107
1602851450.763264,119,0.16284753382205963
1602851451.424305,120,0.16529133915901184
1602851452.268473,121,0.13948102295398712
1602851452.879261,122,0.16927111148834229
1602851453.491246,123,0.19407270848751068
1602851454.106703,124,0.1638842672109604
1602851454.770404,125,0.13692544400691986
1602851455.383221,126,0.21448205411434174
1602851456.002565,127,0.19006986916065216
1602851456.688625,128,0.14034920930862427
1602851457.309153,129,0.13708461821079254
1602851457.943191,130,0.1514156460762024
1602851458.800359,131,0.13023701310157776
1602851459.437627,132,0.1569899022579193
1602851460.056244,133,0.16867467761039734
1602851460.68254,134,0.14634248614311218
1602851461.325877,135,0.1341603696346283
1602851461.990553,136,0.13840952515602112
1602851462.626301,137,0.12564361095428467
1602851463.317095,138,0.12419496476650238
1602851463.944279,139,0.14816813170909882
1602851464.584229,140,0.14332397282123566
1602851465.474972,141,0.14663903415203094
1602851466.124773,142,0.13476112484931946
1602851466.769288,143,0.1610536128282547
1602851467.41935,144,0.14483550190925598
1602851468.033231,145,0.15551547706127167
1602851468.652017,146,0.11915585398674011
1602851469.268225,147,0.13652391731739044
1602851469.890584,148,0.1629997342824936
1602851470.502388,149,0.14968803524971008
1602851471.614375,150,0.14862321317195892
1602851472.436036,151,0.13102832436561584
1602851473.052154,152,0.1291528046131134
1602851473.691049,153,0.12114501744508743
1602851474.344468,154,0.1216418519616127
1602851474.965541,155,0.12742072343826294
1602851475.57943,156,0.12916643917560577
1602851476.191988,157,0.11900266259908676
1602851476.810727,158,0.12423340976238251
1602851477.435389,159,0.13105282187461853
1602851478.054259,160,0.16631850600242615
1602851478.883286,161,0.1457279771566391
1602851479.498558,162,0.12830203771591187
1602851480.168795,163,0.11246109008789062
1602851480.808984,164,0.12341898679733276
1602851481.423198,165,0.1283521205186844
1602851482.038811,166,0.15951231122016907
1602851482.709383,167,0.13304834067821503
1602851483.420616,168,0.12352128326892853
1602851484.064988,169,0.10611089318990707
1602851484.681892,170,0.10587162524461746
1602851485.511569,171,0.10865593701601028
1602851486.124206,172,0.11067325621843338
1602851486.735055,173,0.10553257167339325
1602851487.347789,174,0.11179164797067642
1602851487.96641,175,0.10632868111133575
1602851488.582621,176,0.10972648113965988
1602851489.199519,177,0.13419972360134125
1602851489.811334,178,0.19826216995716095
1602851490.429046,179,0.11965228617191315
1602851491.04129,180,0.10583217442035675
1602851491.861033,181,0.10696316510438919
1602851492.47198,182,0.11420805752277374
1602851493.088081,183,0.1083015650510788
1602851493.698218,184,0.10210885852575302
1602851494.311393,185,0.13469088077545166
1602851494.933175,186,0.16376227140426636
1602851495.556869,187,0.13439646363258362
1602851496.183964,188,0.12894807755947113
1602851496.912,189,0.1168747991323471
1602851497.662452,190,0.1027505025267601
1602851498.62301,191,0.10776709765195847
1602851499.303203,192,0.11468829214572906
1602851499.929642,193,0.1311386674642563
1602851500.539902,194,0.12920644879341125
1602851501.157842,195,0.13898082077503204
1602851501.769766,196,0.11395244300365448
1602851502.380481,197,0.12607009708881378
1602851502.988617,198,0.10506368428468704
1602851503.604371,199,0.10800911486148834
1602851504.728444,200,0.10640526562929153
1602851505.547915,201,0.11191100627183914
1602851506.168528,202,0.11743880063295364
1602851506.780584,203,0.152683287858963
1602851507.390529,204,0.12255242466926575
1602851508.054377,205,0.10624754428863525
1602851508.989172,206,0.0909152626991272
1602851509.604829,207,0.09310401231050491
1602851510.220543,208,0.11420378088951111
1602851510.835311,209,0.13798314332962036
1602851511.457499,210,0.13645876944065094
1602851512.277008,211,0.10052596032619476
1602851512.89301,212,0.09828545898199081
1602851513.508097,213,0.09034574776887894
1602851514.129665,214,0.09612814337015152
1602851514.745326,215,0.1152108758687973
1602851515.364868,216,0.1141921728849411
1602851515.979622,217,0.08841875940561295
1602851516.603135,218,0.0869632214307785
1602851517.220786,219,0.09113713353872299
1602851517.837043,220,0.08768489211797714
1602851518.658696,221,0.0887608751654625
1602851519.279968,222,0.10545296221971512
1602851519.895419,223,0.10065022855997086
1602851520.510907,224,0.0877397209405899
1602851521.12761,225,0.09065872430801392
1602851521.748805,226,0.08741192519664764
1602851522.364863,227,0.09950921684503555
1602851522.979244,228,0.09580381959676743
1602851523.591567,229,0.09375607967376709
1602851524.258918,230,0.10888674855232239
1602851525.091798,231,0.11829513311386108
1602851525.709033,232,0.11065321415662766
1602851526.319902,233,0.08809427917003632
1602851526.944786,234,0.12003365904092789
1602851527.559855,235,0.09527962654829025
1602851528.177598,236,0.09503379464149475
1602851528.791274,237,0.09222670644521713
1602851529.419145,238,0.14411543309688568
1602851530.103307,239,0.1081811785697937
1602851530.721131,240,0.08635833859443665
1602851531.552023,241,0.08550828695297241
1602851532.174898,242,0.08386965095996857
1602851532.790552,243,0.0924496278166771
1602851533.405062,244,0.138522669672966
1602851534.016194,245,0.12036832422018051
1602851534.640418,246,0.09768669307231903
1602851535.260216,247,0.10567516088485718
1602851535.878117,248,0.10140780359506607
1602851536.544648,249,0.10859215259552002
1602851537.696486,250,0.10653627663850784
1602851538.520968,251,0.10042422264814377
1602851539.135797,252,0.11574801057577133
1602851539.822269,253,0.09823118895292282
1602851540.440151,254,0.0809880793094635
1602851541.063532,255,0.08100982755422592
1602851541.734647,256,0.079954594373703
1602851542.373605,257,0.07897532731294632
1602851543.011919,258,0.07821857184171677
1602851543.658829,259,0.08279240131378174
1602851544.278463,260,0.095028817653656
1602851545.112003,261,0.13389357924461365
1602851545.728738,262,0.13288822770118713
1602851546.343146,263,0.11639099568128586
1602851546.957893,264,0.07685280591249466
1602851547.575179,265,0.08375706523656845
1602851548.19352,266,0.10194927453994751
1602851548.826787,267,0.12966576218605042
1602851549.443475,268,0.11984439939260483
1602851550.064927,269,0.0951554924249649
1602851550.681982,270,0.09774003177881241
1602851551.498057,271,0.08190814405679703
1602851552.125533,272,0.10321761667728424
1602851552.770868,273,0.08648670464754105
1602851553.398568,274,0.08492670953273773
1602851554.01093,275,0.09260585904121399
1602851554.623635,276,0.08007282763719559
1602851555.245044,277,0.08438504487276077
1602851555.863481,278,0.08889108151197433
1602851556.479661,279,0.0748959481716156
1602851557.092113,280,0.07274647057056427
1602851557.919759,281,0.07428209483623505
1602851558.533005,282,0.09423966705799103
1602851559.150253,283,0.12578873336315155
1602851559.763848,284,0.12010312080383301
1602851560.382109,285,0.08582312613725662
1602851560.994503,286,0.08260568976402283
1602851561.607936,287,0.08060247451066971
1602851562.224877,288,0.1106439009308815
1602851562.848263,289,0.12781202793121338
1602851563.466812,290,0.08681503683328629
1602851564.33174,291,0.07292968034744263
1602851564.996922,292,0.07260030508041382
1602851565.643578,293,0.07311958074569702
1602851566.286609,294,0.08493759483098984
1602851566.924998,295,0.10448157042264938
1602851567.584775,296,0.08555387705564499
1602851568.247979,297,0.08451104909181595
1602851568.87411,298,0.10236500203609467
1602851569.504017,299,0.09574060887098312
1602851570.654286,300,0.09376730024814606
1602851571.484681,301,0.09497682750225067
1602851572.155332,302,0.07446373999118805
1602851572.776717,303,0.0693846121430397
1602851573.406301,304,0.08159306645393372
1602851574.023046,305,0.06971117109060287
1602851574.646652,306,0.06737598031759262
1602851575.266175,307,0.06651286780834198
1602851575.893118,308,0.07273479551076889
1602851576.507159,309,0.07838656008243561
1602851577.121211,310,0.07941854000091553
1602851577.935963,311,0.08425581455230713
1602851578.555088,312,0.0788920521736145
1602851579.213295,313,0.07384371757507324
1602851579.854006,314,0.09474463760852814
1602851580.483069,315,0.10948600620031357
1602851581.099093,316,0.10723006725311279
1602851581.712369,317,0.09548422694206238
1602851582.328212,318,0.07993436604738235
1602851582.941342,319,0.08498388528823853
1602851583.557484,320,0.07567901909351349
1602851584.377206,321,0.0908413752913475
1602851584.991702,322,0.10999446362257004
1602851585.608871,323,0.10685045272111893
1602851586.226874,324,0.08081929385662079
1602851586.848444,325,0.07558868825435638
1602851587.461365,326,0.07844022661447525
1602851588.077114,327,0.073015496134758
1602851588.720794,328,0.07383284717798233
1602851589.373736,329,0.08902083337306976
1602851590.019474,330,0.08987442404031754
1602851590.835399,331,0.11761581897735596
1602851591.456801,332,0.0838179737329483
1602851592.071711,333,0.06779321283102036
1602851592.688674,334,0.0652565285563469
1602851593.300204,335,0.0695585086941719
1602851593.917916,336,0.07590287923812866
1602851594.530088,337,0.0770263820886612
1602851595.143423,338,0.06950046122074127
1602851595.755432,339,0.0695127323269844
1602851596.375775,340,0.07491219788789749
1602851597.197562,341,0.06773802638053894
1602851597.809907,342,0.060273632407188416
1602851598.425092,343,0.059005238115787506
1602851599.049744,344,0.06137504056096077
1602851599.665445,345,0.07821491360664368
1602851600.279494,346,0.09517355263233185
1602851600.894132,347,0.07710245251655579
1602851601.514768,348,0.08050433546304703
1602851602.128217,349,0.08703520148992538
1602851603.250795,350,0.09196232259273529
1602851604.07425,351,0.09649021178483963
1602851604.688207,352,0.08865002542734146
1602851605.301323,353,0.06440192461013794
1602851605.913638,354,0.05913280323147774
1602851606.539013,355,0.06733506917953491
1602851607.180162,356,0.06838178634643555
1602851607.855476,357,0.09059108048677444
