Wall time,Step,Value
1602849092.184048,0,2.7339558601379395
1602849095.676376,1,2.681943655014038
1602849096.895788,2,2.599576950073242
1602849098.144322,3,2.460519552230835
1602849099.370153,4,2.212029457092285
1602849100.594686,5,2.0213074684143066
1602849101.830184,6,2.229628324508667
1602849103.066052,7,2.070662260055542
1602849104.299898,8,1.906175136566162
1602849105.531589,9,1.8847997188568115
1602849106.773073,10,1.8811872005462646
1602849108.223853,11,1.854363203048706
1602849109.471674,12,1.7913808822631836
1602849110.695534,13,1.7063482999801636
1602849111.943747,14,1.647722840309143
1602849113.154968,15,1.6367218494415283
1602849114.396449,16,1.6249734163284302
1602849115.626448,17,1.5667105913162231
1602849116.854597,18,1.4999231100082397
1602849118.155849,19,1.4697391986846924
1602849119.517463,20,1.454647183418274
1602849120.952322,21,1.420288324356079
1602849122.218279,22,1.356334924697876
1602849123.469481,23,1.284264326095581
1602849124.698352,24,1.2356655597686768
1602849125.9044,25,1.200850486755371
1602849126.572538,26,1.1498594284057617
1602849127.245616,27,1.064374566078186
1602849127.914956,28,0.9625070095062256
1602849128.585687,29,0.8841993808746338
1602849129.252768,30,0.8630737066268921
1602849130.1527,31,0.8240445256233215
1602849130.830527,32,0.7510221004486084
1602849131.500578,33,0.7214919924736023
1602849132.166496,34,0.7390930652618408
1602849132.841308,35,0.7719851136207581
1602849133.506774,36,0.7010709643363953
1602849134.174602,37,0.6194609999656677
1602849134.843941,38,0.5880759954452515
1602849135.518606,39,0.5841529965400696
1602849136.185431,40,0.5670294761657715
1602849137.062335,41,0.5265248417854309
1602849137.729836,42,0.4860568344593048
1602849138.403844,43,0.4519108533859253
1602849139.077284,44,0.4454197585582733
1602849139.744456,45,0.4676341116428375
1602849140.40933,46,0.4064801037311554
1602849141.084145,47,0.4104616940021515
1602849141.749822,48,0.43326470255851746
1602849142.419706,49,0.3579672574996948
1602849143.633308,50,0.34512966871261597
1602849144.5053,51,0.33662253618240356
1602849145.198338,52,0.3403836190700531
1602849145.883,53,0.32339346408843994
1602849146.563132,54,0.3203728497028351
1602849147.287713,55,0.3400688171386719
1602849148.001421,56,0.28113144636154175
1602849148.667468,57,0.2941049635410309
1602849149.368115,58,0.331667959690094
1602849150.074685,59,0.2628748416900635
1602849150.808809,60,0.25312989950180054
1602849151.697185,61,0.25669190287590027
1602849152.418817,62,0.26336470246315
1602849153.109454,63,0.3496125340461731
1602849153.856589,64,0.22935207188129425
1602849154.59421,65,0.2177397459745407
1602849155.272859,66,0.26703187823295593
1602849155.969939,67,0.22006095945835114
1602849156.675711,68,0.19679561257362366
