Wall time,Step,Value
1602848359.246286,0,2.7250165939331055
1602848360.672848,1,2.6507678031921387
1602848361.828108,2,2.5253050327301025
1602848362.964564,3,2.2979519367218018
1602848364.099994,4,1.8776277303695679
1602848365.236731,5,1.9217917919158936
1602848366.372828,6,2.039921998977661
1602848367.511095,7,1.855007529258728
1602848368.641793,8,1.6792031526565552
1602848369.765529,9,1.6158009767532349
1602848370.895097,10,1.608784794807434
1602848372.215931,11,1.5596535205841064
1602848373.353229,12,1.4701237678527832
1602848374.48976,13,1.3986283540725708
1602848375.611112,14,1.387914776802063
1602848376.73876,15,1.3852636814117432
1602848377.856787,16,1.3046380281448364
1602848378.995503,17,1.2129948139190674
1602848380.121947,18,1.1805682182312012
1602848381.265996,19,1.162078857421875
1602848382.402235,20,1.1082162857055664
1602848383.729605,21,1.0300958156585693
1602848384.860966,22,1.0016828775405884
1602848385.991673,23,1.006089687347412
1602848387.110998,24,0.9289372563362122
1602848388.249037,25,0.7822603583335876
1602848388.874352,26,0.7790240049362183
1602848389.497841,27,0.836601734161377
1602848390.128283,28,0.6644147038459778
1602848390.751098,29,0.7852122187614441
1602848391.377697,30,0.6795532703399658
1602848392.207202,31,0.706325888633728
1602848392.837724,32,0.7133952975273132
1602848393.459909,33,0.5374673008918762
1602848394.086502,34,0.5972329378128052
1602848394.70795,35,0.4680514633655548
1602848395.340071,36,0.5121296048164368
1602848395.965387,37,0.4942461848258972
1602848396.588031,38,0.4090837240219116
1602848397.215138,39,0.46452993154525757
1602848397.844419,40,0.35828039050102234
1602848398.668653,41,0.4209024906158447
1602848399.292195,42,0.3371415138244629
1602848399.915119,43,0.40243640542030334
1602848400.546854,44,0.3081640303134918
1602848401.172464,45,0.37492573261260986
1602848401.797585,46,0.2920651435852051
1602848402.42029,47,0.3445671796798706
1602848403.050214,48,0.3093147575855255
1602848403.673798,49,0.28747156262397766
1602848404.801458,50,0.3399659991264343
1602848405.63961,51,0.26154080033302307
1602848406.263044,52,0.3033860921859741
1602848406.887331,53,0.28014424443244934
1602848407.509787,54,0.22993741929531097
1602848408.137053,55,0.2648620307445526
1602848408.762405,56,0.255963534116745
1602848409.38701,57,0.22288700938224792
1602848410.010099,58,0.21576176583766937
1602848410.639657,59,0.21469447016716003
1602848411.26272,60,0.2127191573381424
1602848412.087041,61,0.22165219485759735
1602848412.709888,62,0.25294092297554016
1602848413.341306,63,0.2894075810909271
1602848413.965829,64,0.28265291452407837
1602848414.590378,65,0.35810619592666626
1602848415.215482,66,0.21801330149173737
1602848415.84196,67,0.2589550018310547
1602848416.467856,68,0.2413591742515564
1602848417.095557,69,0.21296028792858124
1602848417.718671,70,0.24934488534927368
1602848418.555918,71,0.1932155191898346
1602848419.183202,72,0.21882589161396027
1602848419.809174,73,0.22944146394729614
1602848420.43088,74,0.21678093075752258
1602848421.062479,75,0.18488816916942596
1602848421.68713,76,0.22790668904781342
1602848422.316192,77,0.2821694016456604
1602848422.943461,78,0.1893267035484314
1602848423.570023,79,0.21133176982402802
1602848424.195085,80,0.22162562608718872
1602848425.035231,81,0.18777231872081757
1602848425.6583,82,0.18195679783821106
1602848426.289342,83,0.19839811325073242
1602848426.916465,84,0.20050279796123505
1602848427.543517,85,0.21572573482990265
1602848428.167031,86,0.18547123670578003
1602848428.798044,87,0.18668586015701294
1602848429.424528,88,0.17058996856212616
1602848430.048849,89,0.16993650794029236
1602848430.67165,90,0.16820184886455536
1602848431.492752,91,0.18116319179534912
1602848432.120684,92,0.16055792570114136
1602848432.743393,93,0.1574949473142624
1602848433.369759,94,0.1579388529062271
1602848434.000053,95,0.17186281085014343
1602848434.626337,96,0.1755048930644989
1602848435.251357,97,0.209024116396904
1602848435.875657,98,0.19101126492023468
1602848436.50503,99,0.1875714659690857
1602848437.641997,100,0.15587149560451508
1602848438.471779,101,0.15882790088653564
1602848439.105102,102,0.20061196386814117
1602848439.728297,103,0.27584248781204224
1602848440.354419,104,0.20451855659484863
1602848440.981204,105,0.14819619059562683
1602848441.612829,106,0.16634997725486755
1602848442.240483,107,0.18291258811950684
1602848442.86454,108,0.1516760289669037
1602848443.487437,109,0.15380722284317017
1602848444.118807,110,0.2175440937280655
1602848444.943091,111,0.18425409495830536
1602848445.569614,112,0.15592215955257416
1602848446.196277,113,0.14381691813468933
1602848446.828212,114,0.16189897060394287
1602848447.454275,115,0.16005286574363708
1602848448.081479,116,0.16465641558170319
1602848448.710045,117,0.14220261573791504
1602848449.339392,118,0.16894185543060303
1602848449.973272,119,0.16950294375419617
1602848450.597574,120,0.1773328185081482
1602848451.428666,121,0.14875659346580505
1602848452.056789,122,0.1363096833229065
1602848452.684325,123,0.14525623619556427
1602848453.312032,124,0.14594945311546326
1602848453.934229,125,0.1395547091960907
1602848454.563434,126,0.13782858848571777
1602848455.193168,127,0.14189347624778748
1602848455.817808,128,0.15204444527626038
1602848456.444433,129,0.17292602360248566
1602848457.074448,130,0.19015932083129883
1602848457.910775,131,0.2088489979505539
1602848458.534919,132,0.1604587882757187
1602848459.162503,133,0.13849236071109772
1602848459.792665,134,0.12756219506263733
1602848460.419602,135,0.12673936784267426
1602848461.046591,136,0.12904682755470276
1602848461.670643,137,0.12438037991523743
1602848462.304457,138,0.14113444089889526
1602848462.935815,139,0.20859400928020477
1602848463.560158,140,0.18794219195842743
1602848464.388063,141,0.18232348561286926
1602848465.016432,142,0.1379511058330536
1602848465.64277,143,0.1261296421289444
1602848466.269938,144,0.14440688490867615
1602848466.894075,145,0.20885010063648224
1602848467.524006,146,0.23057425022125244
1602848468.14996,147,0.12224971503019333
1602848468.795335,148,0.1473577618598938
1602848469.424024,149,0.14638034999370575
1602848470.554346,150,0.13124299049377441
1602848471.395341,151,0.12057356536388397
1602848472.020979,152,0.14161410927772522
1602848472.654917,153,0.1944313943386078
1602848473.281783,154,0.13081848621368408
1602848473.918118,155,0.13169267773628235
1602848474.569345,156,0.1336643397808075
