Wall time,Step,Value
1602853951.960455,0,18.117448806762695
1602853954.870841,1,17.842639923095703
1602853956.160638,2,17.571643829345703
1602853957.38694,3,17.302326202392578
1602853958.673925,4,17.033632278442383
1602853959.896602,5,16.764266967773438
1602853961.130599,6,16.49165153503418
1602853962.389353,7,16.21221923828125
1602853963.608076,8,15.920636177062988
1602853964.798595,9,15.610032081604004
1602853965.961482,10,15.371023178100586
1602853967.287203,11,15.163484573364258
1602853968.463553,12,14.894546508789062
1602853969.810351,13,14.65389347076416
1602853971.226846,14,14.440616607666016
1602853972.514056,15,14.229835510253906
1602853973.864361,16,14.010228157043457
1602853975.196451,17,13.781997680664062
1602853976.493811,18,13.556663513183594
1602853977.804083,19,13.345157623291016
1602853979.029186,20,13.147894859313965
1602853980.45011,21,12.947674751281738
1602853981.762757,22,12.735889434814453
1602853983.067557,23,12.529373168945312
1602853984.341572,24,12.336862564086914
1602853985.046868,25,12.148663520812988
1602853985.709815,26,11.958303451538086
1602853986.339314,27,11.764655113220215
1602853987.023062,28,11.573281288146973
1602853987.655216,29,11.390881538391113
1602853988.298178,30,11.212885856628418
1602853989.064885,31,11.032548904418945
1602853989.732779,32,10.849580764770508
1602853990.419816,33,10.673823356628418
1602853991.120342,34,10.504552841186523
1602853991.775193,35,10.333052635192871
1602853992.41431,36,10.158020973205566
1602853993.049329,37,9.989204406738281
1602853993.723147,38,9.836750984191895
1602853994.393098,39,9.687862396240234
1602853995.05996,40,9.533153533935547
1602853995.954024,41,9.368709564208984
1602853996.739278,42,9.237606048583984
1602853997.495872,43,9.089091300964355
1602853998.238882,44,8.973762512207031
1602853998.975585,45,8.814946174621582
1602853999.706726,46,8.689251899719238
1602854000.363092,47,8.559685707092285
1602854001.019429,48,8.429633140563965
1602854002.252911,49,8.30273151397705
1602854002.91405,50,8.185530662536621
1602854003.775554,51,8.05804443359375
1602854004.551641,52,7.938338756561279
1602854005.323978,53,7.827070236206055
1602854006.069232,54,7.708664417266846
1602854006.798422,55,7.592428684234619
1602854007.460014,56,7.486344337463379
1602854008.127414,57,7.3752851486206055
1602854008.794372,58,7.262768268585205
1602854009.496762,59,7.157662868499756
1602854010.247778,60,7.0616774559021
1602854011.105336,61,6.952203750610352
1602854011.859856,62,6.847856521606445
1602854012.603816,63,6.746335983276367
1602854013.348166,64,6.648841857910156
1602854014.105672,65,6.555356025695801
1602854014.852054,66,6.46084451675415
1602854015.604688,67,6.377756595611572
1602854016.354322,68,6.29517936706543
1602854017.045307,69,6.193853378295898
1602854017.754881,70,6.096155166625977
1602854018.529902,71,6.03846549987793
1602854019.230689,72,5.928722858428955
1602854019.961881,73,5.845491409301758
1602854020.615822,74,5.771888732910156
1602854021.26791,75,5.684478759765625
1602854021.993455,76,5.608939170837402
1602854022.649889,77,5.5277509689331055
1602854023.306633,78,5.436515808105469
1602854023.976329,79,5.3690056800842285
1602854024.636313,80,5.29742956161499
1602854025.392568,81,5.214627265930176
1602854026.055202,82,5.13706111907959
1602854026.712699,83,5.068591117858887
1602854027.373754,84,5.002419471740723
1602854028.042687,85,4.926936626434326
1602854028.703909,86,4.855302810668945
1602854029.364251,87,4.7888288497924805
1602854030.020247,88,4.724986553192139
1602854030.682449,89,4.68843936920166
1602854031.339965,90,4.637618541717529
1602854032.10206,91,4.5318427085876465
1602854032.757054,92,4.477427005767822
1602854033.421347,93,4.429194450378418
1602854034.084491,94,4.34990119934082
